actor_name,actor_id,movie_id,relevance
Thomas M. Wright,0942876,tt2719848,3
Martin Henderson,0376540,tt2719848,4
Tom Goodman-Hill,0329259,tt2719848,5
Charlotte Bøving,0100628,tt2719848,6
Pemba Sherpa,5034178,tt2719848,7
Amy Shindler,0793858,tt2719848,8
Simon Harrison,3268224,tt2719848,9
Chris Reilly,2687517,tt2719848,10
Molly Ringwald,0000208,tt0088128,1
Justin Henry,0377888,tt0088128,2
Michael Schoeffling,0001706,tt0088128,3
Haviland Morris,0606584,tt0088128,4
Gedde Watanabe,0913797,tt0088128,5
Anthony Michael Hall,0001309,tt0088128,6
Paul Dooley,0233209,tt0088128,7
Carlin Glynn,0323344,tt0088128,8
Blanche Baker,0048273,tt0088128,9
Edward Andrews,0028647,tt0088128,10
Paul Rudd,0748620,tt5095030,1
Evangeline Lilly,1431940,tt5095030,2
Michael Peña,0671567,tt5095030,3
Walton Goggins,0324658,tt5095030,4
Bobby Cannavale,0134072,tt5095030,5
Judy Greer,0339460,tt5095030,6
T.I.,1939267,tt5095030,7
David Dastmalchian,2810287,tt5095030,8
Hannah John-Kamen,4789912,tt5095030,9
Abby Ryder Fortson,5338858,tt5095030,10
Clint Eastwood,0000142,tt7959026,1
Patrick L. Reyes,8423767,tt7959026,2
Cesar De León,1478076,tt7959026,3
Gustavo Muñoz,3169819,tt7959026,4
Jackie Prucha,1836910,tt7959026,5
Richard Herd,0378800,tt7959026,6
Adam Drescher,0237503,tt7959026,7
Christi McClintock,10260847,tt7959026,8
Keith Flippen,0282436,tt7959026,9
Alison Eastwood,0002055,tt7959026,10
Henry Cavill,0147147,tt0770828,1
Amy Adams,0010736,tt0770828,2
Michael Shannon,0788335,tt0770828,3
Diane Lane,0000178,tt0770828,4
Russell Crowe,0000128,tt0770828,5
Antje Traue,1662644,tt0770828,6
Harry Lennix,0502015,tt0770828,7
Richard Schiff,0771493,tt0770828,8
Christopher Meloni,0005221,tt0770828,9
Kevin Costner,0000126,tt0770828,10
Keanu Reeves,0000206,tt0096928,1
Alex Winter,0935664,tt0096928,2
George Carlin,0137506,tt0096928,3
Terry Camilleri,0131811,tt0096928,4
Dan Shor,0794890,tt0096928,5
Tony Steedman,0824364,tt0096928,6
Rod Loomis,0519701,tt0096928,7
Al Leong,0502959,tt0096928,8
Jane Wiedlin,0005553,tt0096928,9
Robert V. Barron,0057642,tt0096928,10
Jeff Kahn,0434854,tt0942385,1
Robert Downey Jr.,0000375,tt0942385,2
Anthony Ruivivar,0749570,tt0942385,3
Jack Black,0085312,tt0942385,4
Jay Baruchel,0059431,tt0942385,5
Brandon T. Jackson,1040365,tt0942385,6
Ben Stiller,0001774,tt0942385,7
Eric Winzenried,0936122,tt0942385,8
Steve Coogan,0176869,tt0942385,9
Valerie Azlynn,1177286,tt0942385,10
Lizzy Caplan,0135221,tt1060277,1
Jessica Lucas,1140300,tt1060277,2
T.J. Miller,2554352,tt1060277,3
Michael Stahl-David,1221863,tt1060277,4
Mike Vogel,1036181,tt1060277,5
Odette Annable,0951148,tt1060277,6
Anjul Nigam,0631413,tt1060277,7
Margot Farley,1565024,tt1060277,8
Theo Rossi,0744331,tt1060277,9
Brian Klugman,0460206,tt1060277,10
Tom Cruise,0000129,tt0790724,1
Rosamund Pike,0683253,tt0790724,2
Richard Jenkins,0420955,tt0790724,3
David Oyelowo,0654648,tt0790724,4
Werner Herzog,0001348,tt0790724,5
Jai Courtney,2541974,tt0790724,6
Vladimir Sizov,3013539,tt0790724,7
Joseph Sikora,0797746,tt0790724,8
Michael Raymond-James,1535423,tt0790724,9
Alexia Fast,2145177,tt0790724,10
Rose McGowan,0000535,tt1077258,1
Freddy Rodríguez,0135585,tt1077258,2
Josh Brolin,0000982,tt1077258,3
Marley Shelton,0005420,tt1077258,4
Jeff Fahey,0001194,tt1077258,5
Michael Biehn,0000299,tt1077258,6
Rebel Rodriguez,1943565,tt1077258,7
Bruce Willis,0000246,tt1077258,8
Naveen Andrews,0004710,tt1077258,9
Julio Oscar Mechoso,0575339,tt1077258,10
Mia Stallard,1904886,tt1092026,1
Simon Pegg,0670408,tt1092026,2
Nick Frost,0296545,tt1092026,3
Jeremy Owen,1577751,tt1092026,4
Jeffrey Tambor,0001787,tt1092026,5
David House,1450145,tt1092026,6
Jennifer Granger,4348788,tt1092026,7
Nelson Ascencio,0038458,tt1092026,8
Bobby Lee,0496899,tt1092026,9
Jane Lynch,0528331,tt1092026,10
Kurt Russell,0000621,tt1028528,1
Zoë Bell,1057928,tt1028528,2
Rosario Dawson,0206257,tt1028528,3
Vanessa Ferlito,1089685,tt1028528,4
Sydney Tamiia Poitier,0688624,tt1028528,5
Tracie Thoms,1139632,tt1028528,6
Rose McGowan,0000535,tt1028528,7
Jordan Ladd,0480465,tt1028528,8
Mary Elizabeth Winstead,0935541,tt1028528,9
Quentin Tarantino,0000233,tt1028528,10
David Duchovny,0000141,tt0120902,1
Gillian Anderson,0000096,tt0120902,2
John Neville,0627453,tt0120902,3
William B. Davis,0205657,tt0120902,4
Martin Landau,0001445,tt0120902,5
Mitch Pileggi,0683379,tt0120902,6
Jeffrey DeMunn,0218810,tt0120902,7
Blythe Danner,0001100,tt0120902,8
Terry O'Quinn,0642368,tt0120902,9
Armin Mueller-Stahl,0000090,tt0120902,10
Chris Pine,1517976,tt2660888,1
Zachary Quinto,0704270,tt2660888,2
Karl Urban,0881631,tt2660888,3
Zoe Saldana,0757855,tt2660888,4
Simon Pegg,0670408,tt2660888,5
John Cho,0158626,tt2660888,6
Anton Yelchin,0947338,tt2660888,7
Idris Elba,0252961,tt2660888,8
Sofia Boutella,1154749,tt2660888,9
Joe Taslim,3029144,tt2660888,10
Lindsay Lohan,0517820,tt0377092,1
Rachel McAdams,1046097,tt0377092,2
Tina Fey,0275486,tt0377092,3
Tim Meadows,0005218,tt0377092,4
Amy Poehler,0688132,tt0377092,5
Ana Gasteyer,0309430,tt0377092,6
Lacey Chabert,0000327,tt0377092,7
Lizzy Caplan,0135221,tt0377092,8
Daniel Franzese,0291881,tt0377092,9
Neil Flynn,0283568,tt0377092,10
Chris Pratt,0695435,tt0369610,1
Bryce Dallas Howard,0397171,tt0369610,2
Irrfan Khan,0451234,tt0369610,3
Vincent D'Onofrio,0000352,tt0369610,4
Ty Simpkins,1339223,tt0369610,5
Nick Robinson,3538718,tt0369610,6
Jake Johnson,2159926,tt0369610,7
Omar Sy,1082477,tt0369610,8
BD Wong,0000703,tt0369610,9
Judy Greer,0339460,tt0369610,10
Tom Cruise,0000129,tt1483013,1
Morgan Freeman,0000151,tt1483013,2
Olga Kurylenko,1385871,tt1483013,3
Andrea Riseborough,2057859,tt1483013,4
Nikolaj Coster-Waldau,0182666,tt1483013,5
Melissa Leo,0502425,tt1483013,6
Zoë Bell,1057928,tt1483013,7
Abigail Lowe,5608720,tt1483013,8
Isabelle Lowe,5607698,tt1483013,9
David Yusel Madison,3517905,tt1483013,10
Jonah Hill,1706767,tt2294449,1
Channing Tatum,1475594,tt2294449,2
Peter Stormare,0001780,tt2294449,3
Wyatt Russell,0751518,tt2294449,4
Amber Stevens West,0828226,tt2294449,5
Jillian Bell,3255459,tt2294449,6
Ice Cube,0001084,tt2294449,7
Keith Lucas,5695570,tt2294449,8
Kenneth Lucas,3584219,tt2294449,9
Nick Offerman,0644406,tt2294449,10
Amy Adams,0010736,tt0461770,1
Patrick Dempsey,0001131,tt0461770,2
James Marsden,0005188,tt0461770,3
Timothy Spall,0001758,tt0461770,4
Idina Menzel,0579953,tt0461770,5
Rachel Covey,1684762,tt0461770,6
Susan Sarandon,0000215,tt0461770,7
Julie Andrews,0000267,tt0461770,8
Jeff Bennett,0071818,tt0461770,9
Kevin Lima,0510674,tt0461770,10
Robert De Niro,0000134,tt0212338,1
Ben Stiller,0001774,tt0212338,2
Teri Polo,0001632,tt0212338,3
Blythe Danner,0001100,tt0212338,4
Nicole DeHuff,0215015,tt0212338,5
Jon Abrahams,0009016,tt0212338,6
Owen Wilson,0005562,tt0212338,7
James Rebhorn,0714310,tt0212338,8
Tom McCarthy,0565336,tt0212338,9
Phyllis George,0313575,tt0212338,10
Katie Leung,1648520,tt1615160,1
Jackie Chan,0000329,tt1615160,2
Rufus Jones,1257480,tt1615160,3
Mark Tandy,0849214,tt1615160,4
John Cronin,0188771,tt1615160,5
Caolan Byrne,0126133,tt1615160,6
Donna Bernard,9307379,tt1615160,7
Aaron Monaghan,1394398,tt1615160,8
Niall McNamee,6415305,tt1615160,9
Pierce Brosnan,0000112,tt1615160,10
Joel Courtney,1525807,tt1650062,1
Jessica Tuck,0875768,tt1650062,2
Joel McKinnon Miller,0571930,tt1650062,3
Ryan Lee,2619114,tt1650062,4
Zach Mills,1517875,tt1650062,5
Riley Griffiths,4087524,tt1650062,6
Gabriel Basso,2773059,tt1650062,7
Kyle Chandler,0151419,tt1650062,8
Ron Eldard,0253035,tt1650062,9
AJ Michalka,1404488,tt1650062,10
Will Ferrell,0002071,tt0319343,1
James Caan,0001001,tt0319343,2
Bob Newhart,0627878,tt0319343,3
Ed Asner,0000799,tt0319343,4
Mary Steenburgen,0005460,tt0319343,5
Zooey Deschanel,0221046,tt0319343,6
Daniel Tay,1307735,tt0319343,7
Faizon Love,0522324,tt0319343,8
Peter Dinklage,0227759,tt0319343,9
Amy Sedaris,0781238,tt0319343,10
Jennifer Aniston,0000098,tt1723121,1
Jason Sudeikis,0837177,tt1723121,2
Emma Roberts,0731075,tt1723121,3
Will Poulter,2401020,tt1723121,4
Ed Helms,1159180,tt1723121,5
Nick Offerman,0644406,tt1723121,6
Kathryn Hahn,1063517,tt1723121,7
Molly C. Quinn,0703939,tt1723121,8
Tomer Sisley,0803037,tt1723121,9
Matthew Willig,2200632,tt1723121,10
Billy Bob Thornton,0000671,tt0307987,1
Tony Cox,0185272,tt0307987,2
Brett Kelly,0962260,tt0307987,3
Lauren Graham,0334179,tt0307987,4
Lauren Tom,0866300,tt0307987,5
Bernie Mac,0005170,tt0307987,6
John Ritter,0000615,tt0307987,7
Ajay Naidu,0619651,tt0307987,8
Lorna Scott,0779514,tt0307987,9
Harrison Bieker,1491135,tt0307987,10
Ken Leung,0504962,tt0120812,1
Jackie Chan,0000329,tt0120812,2
Tom Wilkinson,0929489,tt0120812,3
Tzi Ma,0002245,tt0120812,4
Robert Littman,0514783,tt0120812,5
Michael Chow,0159485,tt0120812,6
Julia Hsu,0398830,tt0120812,7
Chris Tucker,0000676,tt0120812,8
Chris Penn,0001606,tt0120812,9
Kai Lennox,0502097,tt0120812,10
Michael Douglas,0000140,tt0103772,1
Sharon Stone,0000232,tt0103772,2
George Dzundza,0001169,tt0103772,3
Jeanne Tripplehorn,0000675,tt0103772,4
Denis Arndt,0036127,tt0103772,5
Leilani Sarelle,0765048,tt0103772,6
Bruce A. Young,0949340,tt0103772,7
Chelcie Ross,0743304,tt0103772,8
Dorothy Malone,0540416,tt0103772,9
Wayne Knight,0001431,tt0103772,10
Michael Keaton,0000474,tt0103776,1
Danny DeVito,0000362,tt0103776,2
Michelle Pfeiffer,0000201,tt0103776,3
Christopher Walken,0000686,tt0103776,4
Michael Gough,0001284,tt0103776,5
Michael Murphy,0614526,tt0103776,6
Cristi Conaway,0174192,tt0103776,7
Andrew Bryniarski,0117420,tt0103776,8
Pat Hingle,0385757,tt0103776,9
Vincent Schiavelli,0001704,tt0103776,10
Vera Farmiga,0267812,tt1148204,1
Peter Sarsgaard,0765597,tt1148204,2
Isabelle Fuhrman,2265157,tt1148204,3
CCH Pounder,0001634,tt1148204,4
Jimmy Bennett,1497548,tt1148204,5
Margo Martindale,0553269,tt1148204,6
Karel Roden,0734558,tt1148204,7
Aryana Engineer,2954597,tt1148204,8
Rosemary Dunsmore,0243024,tt1148204,9
Jamie Young,3520200,tt1148204,10
Jason Bateman,0000867,tt4178092,1
Rebecca Hall,0356017,tt4178092,2
Joel Edgerton,0249291,tt4178092,3
Allison Tolman,2798112,tt4178092,4
Tim Griffin,0341377,tt4178092,5
Busy Philipps,0005311,tt4178092,6
Adam Lazarre-White,0493797,tt4178092,7
Beau Knapp,3354041,tt4178092,8
Wendell Pierce,0682495,tt4178092,9
Mirrah Foulkes,2438791,tt4178092,10
Zachary Levi,1157048,tt0448115,1
Mark Strong,0835016,tt0448115,2
Asher Angel,4755508,tt0448115,3
Jack Dylan Grazer,6244013,tt0448115,4
Adam Brody,0111013,tt0448115,5
Djimon Hounsou,0005023,tt0448115,6
Faithe Herman,7968936,tt0448115,7
Meagan Good,0328709,tt0448115,8
Grace Fulton,1534201,tt0448115,9
Michelle Borth,1218924,tt0448115,10
Robin Williams,0000245,tt0113497,1
Jonathan Hyde,0404993,tt0113497,2
Kirsten Dunst,0000379,tt0113497,3
Bradley Pierce,0682300,tt0113497,4
Bonnie Hunt,0001372,tt0113497,5
Bebe Neuwirth,0001564,tt0113497,6
David Alan Grier,0004979,tt0113497,7
Patricia Clarkson,0165101,tt0113497,8
Adam Hann-Byrd,0002123,tt0113497,9
Laura Bell Bundy,0120410,tt0113497,10
Adam Sandler,0001191,tt0116483,1
Christopher McDonald,0001520,tt0116483,2
Julie Bowen,0100866,tt0116483,3
Frances Bay,0062844,tt0116483,4
Carl Weathers,0001835,tt0116483,5
Allen Covert,0184445,tt0116483,6
Robert Smigel,0806912,tt0116483,7
Bob Barker,0054837,tt0116483,8
Richard Kiel,0001423,tt0116483,9
Dennis Dugan,0240797,tt0116483,10
Will Smith,0000226,tt0116629,1
Bill Pullman,0000597,tt0116629,2
Jeff Goldblum,0000156,tt0116629,3
Mary McDonnell,0001521,tt0116629,4
Judd Hirsch,0002139,tt0116629,5
Robert Loggia,0005162,tt0116629,6
Randy Quaid,0001642,tt0116629,7
Margaret Colin,0171513,tt0116629,8
James Rebhorn,0714310,tt0116629,9
Harvey Fierstein,0001213,tt0116629,10
Robert Downey Jr.,0000375,tt1228705,1
Gwyneth Paltrow,0000569,tt1228705,2
Don Cheadle,0000332,tt1228705,3
Scarlett Johansson,0424060,tt1228705,4
Sam Rockwell,0005377,tt1228705,5
Mickey Rourke,0000620,tt1228705,6
Samuel L. Jackson,0000168,tt1228705,7
Clark Gregg,0163988,tt1228705,8
John Slattery,0805476,tt1228705,9
Garry Shandling,0788009,tt1228705,10
Jamie Foxx,0004937,tt0431197,1
Chris Cooper,0177933,tt0431197,2
Jennifer Garner,0004950,tt0431197,3
Jason Bateman,0000867,tt0431197,4
Ashraf Barhom,1678557,tt0431197,5
Ali Suliman,1846124,tt0431197,6
Jeremy Piven,0005315,tt0431197,7
Richard Jenkins,0420955,tt0431197,8
Tim McGraw,0005210,tt0431197,9
Kyle Chandler,0151419,tt0431197,10
Mike Myers,0000196,tt0118655,1
Elizabeth Hurley,0000167,tt0118655,2
Michael York,0001868,tt0118655,3
Mimi Rogers,0000211,tt0118655,4
Robert Wagner,0001822,tt0118655,5
Seth Green,0001293,tt0118655,6
Fabiana Udenio,0007197,tt0118655,7
Mindy Sterling,0827565,tt0118655,8
Paul Dillon,0227051,tt0118655,9
Charles Napier,0621008,tt0118655,10
Jake Gyllenhaal,0350453,tt0418763,1
Scott MacDonald,0531924,tt0418763,2
Peter Sarsgaard,0765597,tt0418763,3
Jamie Foxx,0004937,tt0418763,4
Ming Lo,0591247,tt0418763,5
Lucas Black,0085407,tt0418763,6
Kevin Foster,1080555,tt0418763,7
Brian Geraghty,1310016,tt0418763,8
Damion Poitier,1364280,tt0418763,9
Riad Galayini,0301734,tt0418763,10
Shia LaBeouf,0479471,tt0418279,1
Megan Fox,1083271,tt0418279,2
Josh Duhamel,0241049,tt0418279,3
Tyrese Gibson,0879085,tt0418279,4
Rachael Taylor,1592225,tt0418279,5
Anthony Anderson,0026364,tt0418279,6
Jon Voight,0000685,tt0418279,7
John Turturro,0001806,tt0418279,8
Michael O'Neill,0642259,tt0418279,9
Kevin Dunn,0242656,tt0418279,10
